projection_1,projection_2,projection_method,subtype_id,subtype,Luminal subtype signature,HER2-enriched subtype signature,Basal-like subtype signature
7.0232387,7.3008895,PCA,2,HER2-enriched,-0.5644141570913579,0.8169385921091377,-0.44820218051373506
-5.3554688,3.7415462,PCA,4,Normal-like,-0.36191604093374286,-0.25625707591622426,0.3791021990643047
0.2297639,-5.380617,PCA,0,Luminal A,1.1702504581537794,-0.024380368676916245,-0.39883002088633823
-5.783795,-3.852337,PCA,3,Basal-like,-0.12547588543623145,-0.06407582980502224,0.7755504994703566
21.105156,1.7004375,PCA,1,Luminal B,1.7110176948548497,0.827760360380848,-1.759560289326652
-5.7633805,0.15043688,PCA,3,Basal-like,-0.6239060697144714,0.35917013552693045,-0.18994522434575448
-5.1491456,-4.4199743,PCA,3,Basal-like,-0.7157651268899452,-0.23310726090421313,0.37030418734547454
24.012707,2.8657908,PCA,1,Luminal B,1.6579767920536335,1.0702841032742019,-1.5480436282070764
13.608423,-1.8263118,PCA,1,Luminal B,1.699484114150371,0.3157396828904087,-1.2387645853588918
-7.70035,0.3602209,PCA,3,Basal-like,-0.9658088101233118,-0.6093203277468813,1.1895045054602165
20.780437,2.0084157,PCA,1,Luminal B,1.3403580995516602,0.9669722169033158,-1.4174709755180759
-5.9420805,-2.9022608,PCA,3,Basal-like,-0.4609240011398001,0.12563433003080987,0.7355412229813344
2.5604706,-4.0681953,PCA,0,Luminal A,0.9409103921841847,-0.09853156117345326,0.022878481720430374
23.005096,2.1072345,PCA,1,Luminal B,1.5073519353245604,1.0552841629598453,-1.4044732878200277
-1.3888947,-5.420052,PCA,3,Basal-like,0.28038551118179456,-0.2005452385639561,0.3808478756648402
1.9236232,-4.4259725,PCA,0,Luminal A,0.6607308029632897,-0.4145244239131079,-0.036027105828267875
-2.7705972,-5.9819965,PCA,3,Basal-like,0.28793577293414874,0.9329141313199947,-0.27647582320124864
9.315581,4.4909196,PCA,2,HER2-enriched,-0.467369064149069,0.9212758740734632,-1.2600383899958705
-5.807162,4.9433694,PCA,3,Basal-like,-0.6774223090671758,0.38302246722538685,0.05146337395342336
-4.6906238,8.029829,PCA,4,Normal-like,-0.5040428664711822,-0.13834316106550842,-0.1699759201739707
1.1905235,-5.2912865,PCA,0,Luminal A,0.7839519878315431,-0.10785851640618559,0.1742173662618783
1.0769631,-4.3365397,PCA,1,Luminal B,0.21345970630291042,-0.5011509813681496,-0.25370006589430905
0.7546303,-4.971539,PCA,3,Basal-like,1.076074932237347,0.10054199541328893,-0.7889551941626912
-4.8746843,8.575359,PCA,4,Normal-like,-0.9085706702199277,-0.15520737947775412,-0.15372337193690944
3.5386453,-4.1001334,PCA,0,Luminal A,1.2712104696525677,0.37362709096399477,-0.3973175184607274
1.1836339,-4.661829,PCA,4,Normal-like,1.0513949422856097,-0.23078870809039354,0.032508808932576405
-5.8170767,-3.7650228,PCA,3,Basal-like,-0.3841974322382315,-0.41945862257767236,0.7294236219946391
-5.334053,9.406887,PCA,4,Normal-like,-0.7600527960570631,0.2987690750300288,0.28411769131458703
-6.6358714,7.768883,PCA,4,Normal-like,-0.8596164112382018,-0.054165918161229495,1.1071661370715282
1.066006,-4.7505355,PCA,0,Luminal A,1.0829925749297993,-0.14151534764329848,0.17996395963001477
0.6114372,-5.1785994,PCA,0,Luminal A,0.7136333095312918,-0.3225478313702076,-0.2870737226773482
19.94865,0.792336,PCA,1,Luminal B,1.5841603260369885,0.9619736547903015,-1.3403004080856031
-6.219036,6.8595195,PCA,4,Normal-like,-0.8614112659781997,-0.14312128788502432,0.5169499110076887
-0.33058563,-5.242099,PCA,3,Basal-like,1.020056642326938,0.3988887903047026,0.10097473831207575
0.9102558,-5.2130117,PCA,0,Luminal A,0.6231472005684464,0.5641161807948484,-0.3009102164667197
-6.378472,1.7945032,PCA,3,Basal-like,-0.6360657955200318,-0.48351716946100187,0.4205067642674185
20.671755,1.3868175,PCA,1,Luminal B,0.5261588651135765,1.072961373462339,-1.685034188797954
-1.4484178,6.91396,PCA,4,Normal-like,-0.4008314646779169,0.6540229449216124,-0.28722535600640997
-0.079024255,-5.092124,PCA,0,Luminal A,0.7027277576173598,-0.2996039396550771,0.14827203505715156
-7.695792,1.5965853,PCA,3,Basal-like,-0.8832550448771965,-0.2803676090667988,1.3257217019399399
0.30961975,-4.7898464,PCA,1,Luminal B,0.8494927735443374,-0.2847307122403867,-0.501954445116064
0.60423446,-4.7367225,PCA,4,Normal-like,0.6073103851328946,-0.25107325102278655,-0.3158083725195557
-3.356043,-4.8899693,PCA,3,Basal-like,0.3894041567654527,-0.27263393349140774,-0.06403021976046061
-1.6351798,-5.6227064,PCA,3,Basal-like,0.30074596214424654,-0.7833478374081146,-0.8221858762307613
9.534993,5.1757283,PCA,2,HER2-enriched,0.07325236590321646,2.291119998453478,-0.4649346381211294
-4.6697097,-4.825035,PCA,3,Basal-like,-0.001873567392125207,0.19388128995854645,0.061417712220970255
2.1382968,-4.2536526,PCA,0,Luminal A,0.8263643356844828,-0.15480558408629044,0.42863967603158026
-2.4439478,6.9431663,PCA,2,HER2-enriched,-0.8751134214600954,1.3739863270027763,-0.018270801107429555
-6.0791497,-2.9805124,PCA,3,Basal-like,-0.6510743267484191,-0.5908736056749314,0.75690980515647
-5.7693872,10.8028145,PCA,4,Normal-like,-0.6803098943971227,-0.23009443766981363,-0.27061947087220356
-7.1345124,3.5251966,PCA,3,Basal-like,-0.6805171182952929,-0.4144666792406152,0.950153692301069
-0.49277312,-5.5095105,PCA,3,Basal-like,1.012921637458285,-0.3445575895618431,-0.4444895944457724
17.137932,0.5311799,PCA,1,Luminal B,0.11782042244566468,-0.021966143072213284,-1.2641725395215686
19.85209,2.05617,PCA,1,Luminal B,1.2669196875484243,0.8171010562358557,-1.3851744700967576
-5.9193687,-2.5287147,PCA,3,Basal-like,-0.5541400997614105,-0.10328339765667854,0.9986566070269959
20.474215,1.1165557,PCA,1,Luminal B,2.000690905243363,1.7459590868713994,-1.9861061610254112
20.001415,1.2132535,PCA,1,Luminal B,1.534638464891511,1.298678543324103,-1.3610824516555002
-6.354267,9.303406,PCA,4,Normal-like,-1.3384149951920834,-0.08054501572362813,0.9038787601312769
-7.8702483,1.5889125,PCA,3,Basal-like,-1.2738828671837914,-1.429204887982311,1.0163215105395542
-5.3656425,-3.8120465,PCA,3,Basal-like,-0.4996648361643733,-0.41199564106775566,0.6361153149704214
-5.7307434,2.2375636,PCA,4,Normal-like,-0.9433982127997463,0.08056550003226491,0.18803472771058583
-6.140913,11.947002,PCA,4,Normal-like,-0.5881790393838329,-0.33294712680945715,0.3794584273487312
-6.0618415,-3.1879191,PCA,3,Basal-like,-0.4328385810703135,-0.6282468330990121,0.5227983228846822
-7.1482906,9.904955,PCA,4,Normal-like,-1.0420238685835455,-0.018140044473382883,1.00673193645448
-5.368186,-3.68847,PCA,3,Basal-like,-0.5821977506832046,0.2556868848678556,0.45988603720630084
10.215795,6.3037305,PCA,2,HER2-enriched,-0.4310427038785868,1.6636574787050784,-0.8118468021098906
-3.3007388,-1.744113,PCA,3,Basal-like,0.07642300644809878,-0.0033585318079535735,0.9744599818614859
-6.3467298,-2.349306,PCA,3,Basal-like,-0.7638483059020071,-0.23417244454902933,0.41184896645054014
0.11448121,-4.954634,PCA,3,Basal-like,0.6648029424289865,-0.11228125433597637,0.016800650465565455
-3.3581676,-4.2594533,PCA,3,Basal-like,0.20772826130162214,-0.30780350060600686,0.6972528896170739
-4.653075,-4.169262,PCA,3,Basal-like,-0.21666550789792624,-0.39004137056517724,0.566337505859872
-0.012800813,-5.328796,PCA,3,Basal-like,1.0273278534691561,-0.26117851108826334,-0.22147000172398812
22.876253,1.8257885,PCA,1,Luminal B,1.711969651930705,1.0470872456754245,-2.0003061955150327
2.6487472,-3.6818929,PCA,0,Luminal A,0.5235614787210917,-0.6306235991259315,-0.6584117135306456
2.8721972,5.533468,PCA,2,HER2-enriched,-0.12300950044093342,1.1519587338461008,-0.9799209351320775
-7.247281,-0.6933217,PCA,3,Basal-like,-1.0146661763330338,-0.9347908919227009,0.7007721995558692
-5.387848,-4.337325,PCA,3,Basal-like,-0.24808452947878482,0.10306223161910502,0.4229987459748258
-8.743923,2.2731342,PCA,3,Basal-like,-0.7529663752254948,-0.5817326348128056,0.8948615200686793
-0.102843195,-5.293984,PCA,3,Basal-like,0.9507800502246314,-0.24143887135137823,-0.04539059372794173
-4.719508,-4.7755775,PCA,3,Basal-like,-0.12154244464745183,-0.4527646773789508,0.4953599185365606
-6.433073,6.6974483,PCA,4,Normal-like,-0.8251130772584073,-0.2681238237966723,0.8960043824134836
-6.0559435,-3.335068,PCA,3,Basal-like,-0.3050956312768792,-0.4905611373772447,0.4267663222754303
0.78517723,-4.921999,PCA,3,Basal-like,0.9409103921841847,-0.09853156117345326,0.022878481720430374
-6.6812625,4.31673,PCA,3,Basal-like,-0.78438142326289,-0.5415661137840578,0.49255768504405717
-6.1222825,-2.42853,PCA,3,Basal-like,-0.5622804128157458,-0.41664806676486077,0.5665774935064513
-6.238587,7.941831,PCA,4,Normal-like,-1.0470902086808542,-0.471750513619385,0.9580010109052368
-5.001854,-4.1417174,PCA,3,Basal-like,-0.1496711817740035,-0.6552465937526477,0.5843712921863179
-4.905152,-3.5667582,PCA,3,Basal-like,-0.12639909204746402,-0.7016370857659737,0.3033250828224332
-7.5218453,10.760286,PCA,3,Basal-like,-0.8600381467319717,-0.19054273133972555,0.798463921726512
9.824011,5.944594,PCA,2,HER2-enriched,-0.13487129345451815,1.8495420205939543,-0.6906691374287122
-1.767139,-5.880859,PCA,3,Basal-like,0.9210967548663691,0.21155302106055213,-0.13531621285296103
-4.977528,7.78608,PCA,4,Normal-like,-0.8089834813797021,-0.30931111614545836,-0.07231754246137505
-7.6137743,-0.57750463,PCA,3,Basal-like,-0.5968885357347469,-0.8919661549520749,0.7047596071106146
-6.5449777,-1.7235725,PCA,3,Basal-like,-0.9437458874860856,-0.3331982275385701,1.1064412371516377
-5.215226,-4.0597663,PCA,3,Basal-like,-0.23109321456452533,-0.23606044320697034,1.1013817963540222
-7.671603,4.2330127,PCA,3,Basal-like,-0.9604158433887393,-0.6948357860096593,0.9512555405631308
-7.833719,1.1556082,PCA,3,Basal-like,-0.8086591314228648,-0.7719630226072286,0.972159810424409
22.72788,3.0044131,PCA,1,Luminal B,0.9935496658417645,0.7961589203693096,-1.6183336611733772
-4.050726,-4.9506264,PCA,3,Basal-like,0.25615028384436916,-0.31757291704624385,0.45886001206539656
0.40884843,-4.9905396,PCA,4,Normal-like,1.1845903795201769,0.15004105326478878,-0.8267621452011874
-5.5222883,2.5890803,PCA,3,Basal-like,-0.6771102584078073,-0.6528394367599987,1.4061281689730298
-6.010887,1.0913482,PCA,3,Basal-like,-0.38284239050846447,0.12210843279311667,0.25502952674753976
-5.7499037,-2.501109,PCA,3,Basal-like,-0.2826644403584312,-0.5707368687111778,1.0375615337428794
23.163559,2.040073,PCA,1,Luminal B,1.3055384430163288,1.283831325086021,-1.4412159735177672
2.7661347,-3.6332488,PCA,0,Luminal A,0.21345970630291042,-0.5011509813681496,-0.25370006589430905
14.834842,-0.30617952,PCA,1,Luminal B,0.2078390911977061,0.801597497554493,-1.3543625316406325
10.928955,-2.4041162,PCA,0,Luminal A,1.8305745589327405,0.5649302763288252,-1.2604017434832089
-4.583466,6.8914704,PCA,4,Normal-like,-0.6316943293479722,0.08307502435059416,0.038192228420763995
-4.589927,-3.299944,PCA,3,Basal-like,-0.731414206795958,0.17204666638045746,0.7289216942960167
2.0061772,-4.296824,PCA,3,Basal-like,1.098779909102812,-0.23763116241496499,-0.7843401846025617
3.9636974,-4.231375,PCA,1,Luminal B,0.9220446583122026,-0.04006717063217556,-0.3740688721066737
0.6232877,-4.730325,PCA,0,Luminal A,0.680261661184532,-0.2723236331000678,-0.18415870288052125
-5.518856,-1.8488846,PCA,3,Basal-like,-0.8479894822906027,0.05754541384012879,0.4093905754206299
22.20826,1.5395169,PCA,1,Luminal B,2.0950427541581806,0.8242190330767492,-1.4283171439981848
-6.95307,12.844681,PCA,4,Normal-like,-0.982578164860216,-0.14613452499498497,0.4895757094516528
-5.558935,-2.8807971,PCA,3,Basal-like,-0.5994935896101099,-0.3923545714323792,-0.5399681261557417
-3.6468616,-3.917707,PCA,3,Basal-like,-0.022626759200267882,-0.3406014551086774,0.7595808747420628
2.0605528,-4.1047573,PCA,2,HER2-enriched,1.0666330643898454,-0.06131438620078307,-0.791110400879108
21.385458,1.5913076,PCA,1,Luminal B,0.9600880267977557,0.856383662385508,-1.897945443053778
-7.287867,-0.21931887,PCA,3,Basal-like,-1.3002234603822898,-0.9240802063388922,0.43138389385007797
1.9586154,-3.882872,PCA,2,HER2-enriched,0.6583729610035735,-0.3733008639072946,-0.5398017867972812
-3.3168755,-5.1952314,PCA,3,Basal-like,0.3801116357002965,-0.3324969378029945,0.3802933682275593
-0.95138156,-4.4519405,PCA,3,Basal-like,-0.35466901458724537,-0.6220641839901025,-0.7782338653330908
-7.0460434,3.4942822,PCA,4,Normal-like,-0.9290407597595576,-0.2509037578686813,0.5146221648452575
1.6428959,-4.1707134,PCA,0,Luminal A,0.9018741976592862,-0.2841604229893292,-0.2956897655528097
-2.2470295,-6.1724815,PCA,3,Basal-like,0.4504176006443007,0.5644094926295677,0.5838775868713617
-5.380083,-2.7443264,PCA,3,Basal-like,-0.2736085408159474,0.03306657814438775,0.697998686678376
34.477562,6.2481217,PCA,1,Luminal B,1.7407562883996783,1.0876720780035316,-1.474974317003216
16.286104,-0.16145372,PCA,1,Luminal B,1.3923419889860613,0.771568589844605,-1.0108996770732612
23.022476,2.4783516,PCA,1,Luminal B,1.6160913951307356,1.1709364985955748,-1.531038048058195
16.916872,-0.4349332,PCA,1,Luminal B,1.6276366777424194,0.8433060439403288,-1.7013346281190103
-7.297542,7.3643966,PCA,4,Normal-like,-0.6030986369868075,-0.6683594179482378,-0.20646974913340835
-4.425748,-4.0444813,PCA,3,Basal-like,-0.21753098757812947,-0.5321737907526974,0.8591713442312643
-5.495327,9.546873,PCA,4,Normal-like,-1.2280978553858288,0.346442189409322,0.21759815014384595
-2.3582091,-5.529747,PCA,3,Basal-like,-0.27903426654074964,-0.9112561305974461,-1.0368235420944873
-6.6596065,10.849377,PCA,4,Normal-like,-1.1023905530366735,-0.6050665439315052,-0.02798601282353022
-3.7068923,-4.045937,PCA,3,Basal-like,-0.3972549199345986,-0.14959042810203058,0.11304447620290442
-1.8726736,-5.086546,PCA,3,Basal-like,-0.23993642703106774,-0.7669947332505922,-0.9051293127056413
-5.2100625,1.4887381,PCA,4,Normal-like,-0.5328315190026207,0.23215847120860536,0.2877795593657534
0.37281927,-4.9113536,PCA,3,Basal-like,-0.3422104439565459,-0.9877457280590627,-0.7610343138770419
-4.99536,-4.10927,PCA,3,Basal-like,-0.3586210340586113,-0.47816813767983696,0.3766461508254353
-6.7495008,7.4229665,PCA,4,Normal-like,-1.137346910130197,-0.4483572154144005,0.8901345670710752
0.64595497,-4.857644,PCA,3,Basal-like,0.8592795601091996,0.0023925182815196858,-0.13101837086691104
2.5563884,-4.0937576,PCA,0,Luminal A,1.1968558700538607,-0.0574368055020899,-0.3251172615439454
-4.35734,-5.1355963,PCA,3,Basal-like,-0.05552544737831171,-0.46573828900971637,0.858868652965464
-5.9472327,8.930098,PCA,4,Normal-like,-0.9285527877650381,-0.3412355431025923,0.009411480715045356
20.766676,1.5633645,PCA,1,Luminal B,0.8350871978245549,1.1258581866168214,-1.6315305836903167
-5.9790063,-3.3562672,PCA,3,Basal-like,-0.5520597429791079,-0.588685245769339,0.8935209690544073
2.6862662,-3.6292634,PCA,0,Luminal A,1.099906137485682,-0.18767323683783066,-0.521682303655359
25.823298,3.9199338,PCA,1,Luminal B,2.2348291173901593,1.031776924974588,-1.8083977334158563
-6.4113364,-2.3805692,PCA,3,Basal-like,-0.4815835665827214,-0.3695708404976521,0.846738920631136
1.3719265,-4.75298,PCA,0,Luminal A,1.012921637458285,-0.3445575895618431,-0.4444895944457724
-3.7578745,-5.8882504,PCA,3,Basal-like,0.2399002731010138,-0.4094128253907448,0.17550474615373843
19.671257,0.6846843,PCA,1,Luminal B,1.0616301730184932,1.183354618991307,-1.0677898902376066
1.4381154,-4.3309674,PCA,0,Luminal A,0.7509058043268996,0.095324766765466,-0.1593244102124286
-3.9906907,-4.8774495,PCA,3,Basal-like,-0.37087266261736523,-0.48238777942071753,0.5340668126339555
-7.146986,1.0149326,PCA,3,Basal-like,-0.7210002358339902,-0.42102203280200284,0.9707956104616073
-4.8490114,-4.5191836,PCA,3,Basal-like,-0.012919280875971634,-0.40867124350805545,-0.08035736508240883
21.965939,1.6042609,PCA,1,Luminal B,1.8151883965620828,0.7331447263546099,-1.7160213856888762
1.3164012,-4.774185,PCA,0,Luminal A,0.9753789844253107,-0.30391958965005994,0.03406050205400817
3.4571626,-3.6284156,PCA,2,HER2-enriched,0.9441838892549833,0.5786519205134293,-0.3797087490136217
-3.8836553,8.787748,PCA,4,Normal-like,-0.8490872335399149,0.34635228027809656,0.04761008410846716
-7.435352,5.8998313,PCA,3,Basal-like,-1.1924055787902064,-0.5886549727774828,0.8893174955285461
14.516073,-1.1180606,PCA,1,Luminal B,1.025048496220726,0.9618630377686683,-1.1840100100811652
-6.258531,0.3305912,PCA,3,Basal-like,-0.8416604355164834,-0.14148873701366882,0.5928831028355411
1.7505101,-4.097842,PCA,3,Basal-like,0.42334489836996575,-0.5447286768051198,-0.6353532147461803
21.656097,1.1720247,PCA,1,Luminal B,2.06860653998277,-0.009769765921694762,-1.8387723392253432
21.49218,1.2818675,PCA,1,Luminal B,1.4291768696991498,1.037034177310994,-1.7807327249851803
-6.8868523,3.6756644,PCA,3,Basal-like,-1.0869727130878735,-0.47864209197602114,1.0035406066126435
20.012438,2.07733,PCA,1,Luminal B,1.4697063666522607,0.5248453376332847,-1.6833508101878865
-5.7663665,-2.7331882,PCA,3,Basal-like,-0.33469021460067483,0.022415841959649324,0.3950225977079051
-2.340964,-4.7736197,PCA,3,Basal-like,-0.23689248056371576,-1.0300045105398181,-0.9092377640880283
-7.6256576,0.6790395,PCA,3,Basal-like,-0.661119428173017,-0.6958802764392662,0.8221399948503588
-6.1671076,3.0143714,PCA,3,Basal-like,-0.735454240488234,0.04069655683989307,0.9294413844160804
-5.534901,-4.1728497,PCA,3,Basal-like,-0.8707613001906005,-0.5557673034847109,1.0376639288592973
0.559129,-4.764853,PCA,1,Luminal B,0.702963658015044,-0.2993582661166934,-0.054118137259304026
-5.5626016,-4.180604,PCA,3,Basal-like,0.09354378958057233,-0.04238019806973131,0.9492622765209802
-4.295044,-4.5055237,PCA,3,Basal-like,-0.5148979182845922,-0.229265773408254,0.41367703315539617
-4.935032,13.492603,PCA,4,Normal-like,-0.7714449882333622,0.3588535233015753,0.12231984826833653
-3.51084,-4.078163,PCA,3,Basal-like,0.1653790191349688,-0.4506138875482788,0.9897297076176743
-5.221092,11.7953415,PCA,4,Normal-like,-0.8304932514354462,0.23307007170727106,0.24035580876452536
-7.0433125,-1.3531723,PCA,3,Basal-like,-1.233596093299656,-0.7339398754837517,-0.07112055129983388
-5.8223457,-2.9778166,PCA,3,Basal-like,-0.8524180464416667,-0.37935123420807615,0.8062582537656642
5.562089,-3.757306,PCA,0,Luminal A,1.2225876111146905,0.1366576938670968,-0.6349307006209299
-7.559391,5.009933,PCA,4,Normal-like,-1.1392625934652514,-0.6369991410656863,0.7190089242214561
-5.3966045,10.8101845,PCA,4,Normal-like,-1.101466936544465,0.11689522961277594,-0.23945120240241718
-6.933065,-1.6875398,PCA,3,Basal-like,-1.2613200710740877,-1.0056810585130156,0.32731650470616364
16.865202,1.0919456,PCA,1,Luminal B,0.6164128777377118,1.2231431469502811,-1.2567203626792622
-5.440832,-4.5526342,PCA,3,Basal-like,-0.22313494055194474,-0.4259820639293015,0.7823959581694416
-7.217102,6.341326,PCA,4,Normal-like,-1.0201818947515384,-0.8292916602864817,-0.0283394792202927
-4.7648273,-4.826414,PCA,3,Basal-like,-0.009961001928664379,-0.7779179628557745,0.4828391629354352
-8.198586,12.751057,PCA,4,Normal-like,-0.899217380175279,-0.18975988119347365,0.5655563336002134
-4.925183,-4.888195,PCA,3,Basal-like,-0.2136760171374883,0.1163140101906309,0.9429266434239375
0.95685005,-4.630542,PCA,0,Luminal A,0.8616406696899784,-0.16912372255588465,-0.06595140752502804
-6.368945,1.5719633,PCA,3,Basal-like,-0.35350839135443923,-0.2149069783155636,0.5058013057354144
-4.611018,8.995871,PCA,4,Normal-like,-0.9179564780322113,0.7265942615358486,0.07420369252797779
-4.2734194,-4.319254,PCA,3,Basal-like,-0.12209675943032086,-0.3190749016496094,0.49330618851130614
-6.220169,2.9648423,PCA,3,Basal-like,-1.1635567628755383,-0.0787997874312043,1.0663562063164163
-7.708538,1.4691806,PCA,3,Basal-like,-1.318914258486326,-0.6592491871547821,0.8739863051423742
30.149475,5.8525205,PCA,1,Luminal B,1.304350397773474,1.321062636374721,-1.5575545817965493
22.639801,3.6094375,PCA,1,Luminal B,1.2282596637114396,1.5778595855934845,-1.5684761321029763
18.162521,0.021701813,PCA,1,Luminal B,1.7448752833655654,1.6892333979081187,-1.1562331712773244
-5.650742,-3.4891708,PCA,3,Basal-like,-0.461340217291494,-0.6535389245639838,0.3760285079653337
-5.0149536,-3.7511451,PCA,3,Basal-like,-0.3832483842216493,-0.21818783024776725,0.7589292844520653
-3.5099561,-3.0701022,PCA,3,Basal-like,-0.0760051691516077,0.034210315117755324,0.4624429425611141
-6.6262083,-0.67286825,PCA,3,Basal-like,-0.44738366145125935,-0.2842991579127672,0.9541940345952716
-5.639421,-2.1034794,PCA,3,Basal-like,-0.3975048797938019,-0.28461301639505526,0.32795279624300266
0.51791584,-5.159582,PCA,3,Basal-like,1.2590892650074648,1.836239082665756e-05,-0.515807607893243
-6.821649,-1.0924711,PCA,3,Basal-like,-0.8921017494918452,-0.23614454770241106,0.9116742343587816
1.6559612,-4.6533394,PCA,0,Luminal A,0.9507800502246314,-0.24143887135137823,-0.04539059372794173
-6.726284,-1.3774486,PCA,3,Basal-like,-0.9227311098575572,-0.2637175083323986,0.6822861723945038
-6.907473,4.4048066,PCA,3,Basal-like,-1.2627716694316184,-0.11945222316957652,0.8426391000803184
-5.0932584,-4.5368714,PCA,3,Basal-like,-0.21885751378592655,-0.8043733529705748,0.7904600469544335
-7.1841154,5.0832305,PCA,4,Normal-like,-1.1078600699995824,-0.23193780902115002,0.8423455110371455
25.271713,2.4388704,PCA,1,Luminal B,1.5447507518367387,1.3198613245387323,-1.2617572539144648
-3.709381,-5.849706,PCA,3,Basal-like,0.4072502106792516,-0.2680011650993013,0.59228824692366
-3.8386621,-4.665448,PCA,3,Basal-like,0.35029951983319796,-0.1975153732662763,0.8772630897291644
