projection_1,projection_2,projection_method,subtype_id,subtype,Luminal subtype signature,HER2-enriched subtype signature,Basal-like subtype signature
3.2084725,-3.8318758,PCA,0,Luminal A,0.6838493047001943,-0.20814402351305178,-0.5689774980451109
6.250438,4.8008084,PCA,2,HER2-enriched,-0.8267261358396476,1.9333241194532826,-0.9456518884158926
-5.601595,-3.819108,PCA,3,Basal-like,-0.01171871937630491,-0.3702019395876538,0.9473653510399325
-3.4195325,-4.4083033,PCA,3,Basal-like,0.0351947607360773,-0.5799968498055426,0.53556592249423
0.9564178,-4.3695903,PCA,0,Luminal A,0.47299468375686726,-0.6593167243405248,-0.9088117250657077
-5.9936123,-1.9481354,PCA,3,Basal-like,-0.4059303741944723,-0.11025397376356408,0.3820887997997834
-6.7966223,10.450972,PCA,4,Normal-like,-0.657245404734348,-0.28597618151654375,0.05900463787347181
23.809736,2.3392391,PCA,1,Luminal B,1.6626772317129936,0.9570507260016822,-1.478704619517073
-7.5653605,9.107071,PCA,4,Normal-like,-1.1820407542332902,-0.8378063678838197,0.5176150613707595
-6.0768614,-3.3565834,PCA,3,Basal-like,-0.20290737431772835,-0.59439076180806,0.5454237465063063
14.498113,-0.57233286,PCA,1,Luminal B,0.44134471105101525,1.3201694585526236,-1.6438603114367878
-5.5812364,-1.3919764,PCA,3,Basal-like,-0.578070544348103,-0.37199050267386263,0.9680174164667346
28.205673,3.4245372,PCA,1,Luminal B,1.8489474944105198,1.1949423235840582,-1.3238364635803954
-5.7991214,11.292295,PCA,4,Normal-like,-1.2336796079363646,-0.1970347954752932,-0.18290076344630574
-0.19693434,-5.667514,PCA,1,Luminal B,0.6231472005684464,0.5641161807948484,-0.3009102164667197
-4.6755714,-4.7195573,PCA,3,Basal-like,-0.19822885815892505,0.010415111627697135,0.8231053069242859
-7.3460693,11.793713,PCA,4,Normal-like,-1.0167608160989554,-0.5789723997802465,0.6546636596538241
0.36173144,-4.72875,PCA,4,Normal-like,0.8070519302564738,-0.3730175808338215,-0.6590602975626555
2.6361644,-2.213031,PCA,3,Basal-like,-0.22756183872218466,1.5175067385626897,-0.6326566921894686
-6.072165,5.0636888,PCA,3,Basal-like,-0.7604955874459981,0.056500502016719786,0.037126387991153476
-7.325686,2.3240142,PCA,3,Basal-like,-1.3155664135103975,-0.8620420964388139,0.6797655629821938
-5.158157,0.30298758,PCA,3,Basal-like,-0.4035555115004467,0.5003683570876073,0.3347412778056459
1.9437071,-4.069688,PCA,0,Luminal A,0.9655034619027082,-0.30756298806009513,-0.3726210632296406
-5.4236956,-4.004614,PCA,3,Basal-like,-0.3004562065806143,-0.23076122430565682,0.5965979752300048
22.43272,2.1212149,PCA,1,Luminal B,2.059174093852565,1.3370667494807065,-1.9519574593421616
-6.041708,-2.7564297,PCA,3,Basal-like,-0.28916115099186157,-0.3996656506858554,0.7858517193808469
-6.9309278,9.076363,PCA,4,Normal-like,-0.6025182738861599,-0.4570347156248615,0.39471249471527314
0.012521505,-4.8050594,PCA,4,Normal-like,0.6095480963958217,0.0031206327330693673,-0.4846143201122549
-5.1083784,-3.4144208,PCA,3,Basal-like,-0.8698625974724661,-0.32072157109641386,0.3285141325417442
-4.8664856,-3.9428859,PCA,3,Basal-like,-0.4584819509574538,-0.32551134104775925,-0.2187457489561486
-0.35448524,-4.7328577,PCA,3,Basal-like,-0.16804014060611705,-0.6070622340778602,-0.737443386371084
-4.6324983,1.1433296,PCA,3,Basal-like,-0.41178314458857607,0.04517102029667945,-0.2623511829289676
-7.4183345,5.5814786,PCA,4,Normal-like,-1.4303338772233984,-0.08807484981439118,1.028073552838934
23.197681,2.1183481,PCA,1,Luminal B,2.164065685910384,1.1504028118204725,-1.5667412233477838
-7.2947297,4.6346297,PCA,3,Basal-like,-0.7327867072505808,-0.8800596059250156,0.7763611622290623
1.8949598,-4.3726926,PCA,0,Luminal A,0.6977356583280954,-0.3643272112179019,-0.3498586689436732
7.5986457,6.8027425,PCA,2,HER2-enriched,-0.6194889347767543,2.1738852675012543,-1.1870083803210232
0.109098464,-4.9930024,PCA,4,Normal-like,0.931079087999602,-0.1786045638608978,-0.7361867701328559
-0.89600503,-3.7478142,PCA,3,Basal-like,0.033579134334101236,0.08434551525872795,0.27877184949858286
1.8042642,-4.8812213,PCA,0,Luminal A,0.8433747596353313,-0.25110995745142445,0.07221798836027492
-7.307159,6.054807,PCA,4,Normal-like,-1.0509315499432441,-0.5640851783677756,0.6615876054137984
3.8156495,-3.82472,PCA,0,Luminal A,0.6553743521932516,-0.33918694723657383,-0.4253737451376388
-6.380958,0.78216505,PCA,3,Basal-like,-0.4466580922658907,0.1971513408646218,0.2972970266216618
-1.1310962,-5.747055,PCA,3,Basal-like,1.2339683084600896,-0.198045463521268,-0.0941229174012943
-6.3174014,8.403963,PCA,4,Normal-like,-0.4559482313149076,-0.060573185362684606,0.7278335903508386
2.7537007,0.68143463,PCA,2,HER2-enriched,-0.17512726526376132,0.3920953693342188,-0.8794553960689918
1.4788768,-4.2154517,PCA,0,Luminal A,0.27483188982675844,-0.569550589386976,0.1311642493199567
-4.412875,-6.0028076,PCA,3,Basal-like,0.2732487866176543,-0.3389409184203811,0.5436030302238187
-0.66584,-5.6524396,PCA,3,Basal-like,-0.2615566400362795,-0.7265069371796291,-0.5755363809322582
2.27161,-3.1791337,PCA,0,Luminal A,0.17458547005731703,0.07036407206281245,-0.17260840951354692
-1.9343417,-6.067355,PCA,3,Basal-like,0.7433153866465977,-0.2495298275942831,0.2869072616008833
8.811236,9.062571,PCA,2,HER2-enriched,-0.3646077142266774,1.8592888942703845,-0.48798137777379286
-7.759109,-0.4519143,PCA,3,Basal-like,-0.8698760528678992,-1.1110330148518672,0.9578740959715429
2.1011906,-4.0907536,PCA,0,Luminal A,0.702963658015044,-0.2993582661166934,-0.054118137259304026
29.075672,4.023586,PCA,1,Luminal B,1.3538747447075228,1.118135066215231,-1.40876906928683
-7.981413,3.7682052,PCA,3,Basal-like,-1.204746624213325,-1.3942993034467108,1.231586598141848
11.894445,-2.1237116,PCA,0,Luminal A,1.3188499768122328,0.088640714069625,-0.7255622858988884
2.294462,-4.0072594,PCA,0,Luminal A,1.0666330643898454,-0.06131438620078307,-0.791110400879108
8.4614315,5.4336886,PCA,2,HER2-enriched,0.008151121395455235,1.9037467535265407,-0.42828351411583704
-4.573855,-5.3116474,PCA,3,Basal-like,-0.09340743483031101,-0.6746026175665927,0.6270855919117839
-7.2794237,-0.23718643,PCA,3,Basal-like,-0.39557587124464266,-0.18624486736135054,1.1671039600031847
-0.26060697,-4.6161466,PCA,0,Luminal A,-0.16707817447755485,-0.5503656825903248,-0.611510098361788
-7.316287,2.4341927,PCA,3,Basal-like,-1.1222338249158477,-0.8235659603173463,0.6969557991241848
-7.3572745,1.2404408,PCA,3,Basal-like,-0.9980253905204145,-0.21549162649625467,1.0214799423191225
-8.215215,2.7498708,PCA,3,Basal-like,-1.2324454028794902,-0.5208225372520844,1.1181876503569672
-7.3954396,0.5408478,PCA,3,Basal-like,-0.6046895605426693,-0.30187020346633153,0.6118636807927677
22.355259,1.689218,PCA,1,Luminal B,2.0154887616547716,1.5537676802232683,-1.6110569176947784
-6.984316,-1.4638288,PCA,3,Basal-like,-0.7579953932716357,-0.46122631038237955,0.9198380329523178
1.1147933,-4.506664,PCA,0,Luminal A,0.8494927735443374,-0.2847307122403867,-0.501954445116064
-6.955648,-1.3615975,PCA,3,Basal-like,-1.1591604786790175,-0.6185978032072478,0.993835312630958
-6.0486817,-2.116422,PCA,3,Basal-like,-0.5023217373890292,-0.5159297715993068,0.8103743477646789
2.607703,-4.230501,PCA,0,Luminal A,1.2590892650074648,1.836239082665756e-05,-0.515807607893243
-1.436113,-4.5946198,PCA,4,Normal-like,-0.38753841922273813,-0.9522992327363962,-0.6419046275179614
20.772848,1.1418085,PCA,1,Luminal B,1.9588477834367983,2.0464002773304095,-1.3688863322929226
-4.5711756,11.847548,PCA,4,Normal-like,-0.9565258457125293,0.11621089104563367,0.1726629362567752
23.745197,3.094585,PCA,1,Luminal B,1.73906999887864,1.5830354865128515,-1.6634217215724572
-2.0413473,-5.7710443,PCA,3,Basal-like,-0.1876611239500302,-1.1190817923845868,-1.5515921743051204
-7.306933,0.7044096,PCA,3,Basal-like,-1.0628394141476967,-0.6793148432506445,0.6970255848830872
-4.351098,-2.0917552,PCA,3,Basal-like,-0.1983897719631641,-0.6584232232898798,0.9481835342130791
-6.355137,6.6199727,PCA,4,Normal-like,-0.9443006056083989,-0.6488011062019684,0.5138696570041547
-0.8069712,-5.464971,PCA,3,Basal-like,0.838021534256637,-0.16893741719631628,0.19161413926735055
-5.49895,10.782763,PCA,4,Normal-like,-0.8523922812126975,0.09015777946481987,0.13496172267408485
22.623873,2.0903401,PCA,1,Luminal B,1.1375649562914576,1.5166329808957641,-1.3413462402035363
4.478596,-2.5696647,PCA,0,Luminal A,0.6094467967118081,1.158919667008802,-0.5575228823328592
27.783188,3.6159196,PCA,1,Luminal B,1.2483032628860473,0.9527502270923586,-1.456317257285604
-7.980256,2.3216262,PCA,3,Basal-like,-0.8877195933436348,-0.5786227759675098,0.8174739188630858
-5.482742,-1.8751948,PCA,3,Basal-like,-0.25528063838347154,-0.33049496544741097,0.11612467647737748
14.538519,-1.3366423,PCA,1,Luminal B,1.4571458936942077,1.013794109900561,-1.0274551352401495
-6.9177814,10.045883,PCA,4,Normal-like,-1.1997381939708318,-0.6925571590207478,0.5768697657461093
-7.516818,11.570644,PCA,3,Basal-like,-1.0123315229009973,-0.05092696324218286,0.6793683245034541
-6.3020396,-0.7382779,PCA,3,Basal-like,-0.43717965987943164,-0.2504548505644888,0.5865819674932724
3.4734073,-3.5152063,PCA,0,Luminal A,1.0392721423113167,-0.26982511426155664,-0.4522988917544783
20.87739,1.8569741,PCA,1,Luminal B,0.5185820204509959,0.3301961083709706,-1.44719806781467
-6.7376323,10.003454,PCA,4,Normal-like,-1.043268654946958,-0.29360403003080615,0.5160321115739658
-4.2984905,-1.7236996,PCA,3,Basal-like,0.0674348901087167,-0.46746626441117534,0.6469258987994099
19.839039,0.68752813,PCA,1,Luminal B,1.880048753471391,0.9467718441790375,-1.6561241210803594
-4.452434,-5.49105,PCA,3,Basal-like,-0.20460977369810202,-0.5177053008037487,0.07277889676559432
-0.6178733,-5.4118094,PCA,3,Basal-like,0.7993868609230568,-0.25856933550691025,-0.06354990730653666
-7.904801,5.664991,PCA,3,Basal-like,-0.8407418635667558,-0.7234814576383832,0.6880533539556537
-7.194369,0.6559229,PCA,3,Basal-like,-0.6980729186418987,-0.24323258926180433,0.34417848896415093
1.2892722,8.73118,PCA,2,HER2-enriched,-0.5470549753326969,1.2749940168478346,-0.4754234909336598
-5.1027427,8.0121975,PCA,4,Normal-like,-0.6263476743600153,-0.09483528288231721,0.34863649135437524
-3.041977,-3.2848892,PCA,3,Basal-like,-0.11806472379328443,-0.458316235590846,0.17892497210395925
-1.2346269,-5.4789653,PCA,0,Luminal A,0.39241266137838376,-0.0333705630417061,0.00391065423723852
-7.0594993,-1.0296812,PCA,3,Basal-like,-0.7603914303548878,-0.670454692299711,0.7721598098106061
0.028795898,-5.0559354,PCA,1,Luminal B,0.8616406696899784,-0.16912372255588465,-0.06595140752502804
-0.9908587,2.417822,PCA,3,Basal-like,-0.05485697366918778,-0.2127030486607731,0.45039381174084553
-4.5294003,-3.5806618,PCA,3,Basal-like,-0.545041662650162,0.916665991817389,0.013827056107528535
-6.4516864,-0.8880191,PCA,3,Basal-like,-0.7278428072711876,-0.31444324434396614,0.8971587982917053
20.654036,0.6386361,PCA,1,Luminal B,1.3228175883610036,1.4424403567755788,-1.256210740135973
22.278854,2.029408,PCA,1,Luminal B,2.2565599196218367,1.549735510538474,-2.399406624662457
-6.9091463,4.695088,PCA,3,Basal-like,-0.9590743688142622,-0.47927222204186637,1.227952993637273
-5.9332495,-1.7795308,PCA,3,Basal-like,-0.8103358327952983,-0.2799856647080088,0.4766931162328054
-8.440412,3.3586879,PCA,3,Basal-like,-1.1605551499823794,-0.7808077728188628,0.8435075310567257
-6.278509,-2.885303,PCA,3,Basal-like,-0.8755879773451161,-0.7201219434774445,0.4355199832541018
1.9757465,-4.426965,PCA,4,Normal-like,0.8686437521665963,-0.23253145484221674,-0.5222057782179829
-6.064795,-0.9753828,PCA,3,Basal-like,-0.45380388664957855,0.057226454969099505,0.9659413771948036
0.53320765,-5.06719,PCA,0,Luminal A,0.5893461386328586,-0.03966939521588371,0.48243218907272656
2.3891013,-3.7868953,PCA,2,HER2-enriched,1.099906137485682,-0.18767323683783066,-0.521682303655359
-1.0705013,-5.2959366,PCA,4,Normal-like,0.5381433750518092,-0.48047792658754246,-0.09593880860757731
10.384864,-2.287324,PCA,1,Luminal B,-0.28394040427301603,1.000806893678424,-0.9347411971867333
-6.930131,5.3923965,PCA,3,Basal-like,-1.0243016871685047,-0.4912442606973169,0.36099800922099123
-1.2508203,-5.885375,PCA,3,Basal-like,1.1702504581537794,-0.024380368676916245,-0.39883002088633823
26.658081,3.3916802,PCA,1,Luminal B,2.22381882204833,1.6600383369801643,-1.7158887334283741
-4.34999,9.41732,PCA,4,Normal-like,-0.860797666677429,0.04692560979556634,-0.7548475496888756
0.7442405,-5.169216,PCA,1,Luminal B,0.6410283735270762,0.11677165244947713,0.06346350932698203
20.486425,0.9429951,PCA,1,Luminal B,1.8913409783793238,0.9538331114487892,-1.5939965360264368
1.3617843,-4.135064,PCA,0,Luminal A,0.43985319320659355,-0.776366443937616,-0.9847693704054602
-3.4095392,-4.531921,PCA,3,Basal-like,-0.0668076835753503,-0.15640931079440035,-0.23385965584826565
-3.2924123,-4.7678943,PCA,3,Basal-like,0.022299440143262864,-0.07925288296075934,0.5716190206968786
-4.9586396,-3.9376757,PCA,3,Basal-like,-0.3368330318723051,-0.24300062621429863,0.43499519326408476
-4.755735,10.978235,PCA,4,Normal-like,-0.9677720281063964,0.5581061090040937,-0.0327018983071574
25.297892,4.297382,PCA,1,Luminal B,1.6545505723663925,0.7561366313362595,-1.43292917395076
20.069881,0.9169302,PCA,1,Luminal B,1.1974702569453959,1.2750211572717727,-2.2699759435089435
-5.4610257,-1.7579784,PCA,3,Basal-like,-0.31831459499985315,0.7235268027685746,0.593069805219309
-2.5403793,-1.5755095,PCA,3,Basal-like,-0.3354115482680836,-0.47499913840989383,1.0050239227009201
-4.4170227,-3.7503605,PCA,3,Basal-like,-0.019163884144748396,0.7075099758132712,-0.05981931989620955
-6.151869,6.9862847,PCA,3,Basal-like,-0.6410426533931192,-0.40515724906851985,0.6383378122077625
8.635282,7.0216517,PCA,2,HER2-enriched,-0.40347312499048854,2.4700217911043603,-0.5172601486158561
19.716213,0.38653088,PCA,1,Luminal B,0.7636454070758115,0.6546741594420555,-1.1577732190589622
0.41906634,-4.789748,PCA,3,Basal-like,0.7509058043268996,0.095324766765466,-0.1593244102124286
-5.019426,-2.1497953,PCA,3,Basal-like,-0.11773981121683187,-0.21255260861304526,0.6705218415614564
2.3928497,-4.0515394,PCA,4,Normal-like,1.0021034503004511,-0.16343958057337654,-0.6116581774544043
28.55611,5.4372077,PCA,1,Luminal B,1.9793849853053758,1.1473677426605695,-1.6502074534263014
0.991758,-4.936638,PCA,3,Basal-like,1.1968558700538607,-0.0574368055020899,-0.3251172615439454
-0.17365706,-5.2209287,PCA,0,Luminal A,0.9210967548663691,0.21155302106055213,-0.13531621285296103
-3.632162,-6.1688466,PCA,3,Basal-like,0.16056487979580678,-0.5732633396460498,0.5027070741321911
-6.182858,11.498159,PCA,4,Normal-like,-0.8536797116884173,-0.01728824883838996,0.053639513484199125
-6.346069,-2.5710075,PCA,3,Basal-like,-0.8106948846621232,-0.016225589037778695,0.8907777470591637
22.886152,2.6826978,PCA,1,Luminal B,0.5827808886567927,1.293106239338809,-1.5984480143987836
19.987942,1.7073078,PCA,1,Luminal B,0.5860039239404174,1.4820299728233843,-1.3556338076622725
-5.112089,-3.6736374,PCA,3,Basal-like,-0.3421343848971343,0.185066848738462,0.10228738400595458
-8.013628,13.202875,PCA,4,Normal-like,-0.6976555363993687,-0.5258234731635887,0.5390838051715979
-4.82371,-3.045818,PCA,3,Basal-like,-0.15107307222567162,-0.4991185915776324,-0.06421680059761961
26.364685,3.6250167,PCA,1,Luminal B,1.4135530423594485,1.5205643906776773,-1.1910690092535365
3.60123,-3.5188475,PCA,0,Luminal A,1.0021034503004511,-0.16343958057337654,-0.6116581774544043
-2.3301916,-4.8665814,PCA,3,Basal-like,-0.06581078918596528,-0.520051036281959,0.6308356919957676
-1.3913387,-5.680764,PCA,3,Basal-like,0.6767164933899508,0.012718183197432398,0.583901324597506
-5.0748334,-4.1977677,PCA,3,Basal-like,-0.39171345510111477,-0.7989439685400828,0.5426738475382951
0.89239585,-4.822886,PCA,3,Basal-like,0.8992592096851609,-0.14823351721581024,0.23118361151228464
2.4558284,-4.2751913,PCA,0,Luminal A,1.216203078074426,-0.23579478972924087,-0.3854251688389892
5.0969105,5.5066743,PCA,2,HER2-enriched,0.08217688540244161,1.5614125068420026,-1.3864139737976673
3.0677915,1.6660218,PCA,2,HER2-enriched,-0.5348321068966495,1.8805166511423301,-0.7976222735779432
1.956611,-4.1611423,PCA,0,Luminal A,0.6073103851328946,-0.25107325102278655,-0.3158083725195557
-5.269465,10.297789,PCA,4,Normal-like,-0.711523751972196,0.07581106698187769,0.3902689060957324
-6.0493307,-3.382887,PCA,3,Basal-like,-0.5563067691202384,-0.43617763787844793,0.8948634116046532
-4.009855,-5.6618605,PCA,3,Basal-like,0.19035620842392934,-0.4556019612222682,0.7558571309347212
-5.6545806,-2.807609,PCA,3,Basal-like,-0.10361484713755793,-0.19549054151688283,0.6920205906582318
-5.5786095,-3.7826805,PCA,3,Basal-like,-0.5762844886288898,-0.5034671183923093,1.2651043885842252
0.2978091,-4.5755568,PCA,0,Luminal A,-0.25647417995901833,-0.7664793783470383,-0.786995818698126
-7.2813654,9.356249,PCA,4,Normal-like,-0.8133636562517002,-0.6318820439070252,0.570310467520612
8.081019,-2.629234,PCA,0,Luminal A,0.3590814353174697,1.3524121166450724,-0.9289157721924741
20.429678,1.1012039,PCA,1,Luminal B,1.4336514315690996,1.6701758556735564,-1.4104603471080244
19.57666,0.7382951,PCA,1,Luminal B,0.207022886295594,0.8783401366049297,-1.8004185166030247
8.644512,6.826902,PCA,2,HER2-enriched,-0.6283715138964009,1.376911254200272,-1.1325247505420641
-2.5526855,-4.6691074,PCA,3,Basal-like,0.17067937440567407,-0.07833650957049695,0.4575450867401216
-5.914662,-3.6688871,PCA,3,Basal-like,-0.3433934065111375,-0.48891653246796735,0.7981322702804415
-0.4235528,-5.1838026,PCA,3,Basal-like,0.9018741976592862,-0.2841604229893292,-0.2956897655528097
-6.5544114,-0.7362013,PCA,3,Basal-like,-0.536411532219199,-0.32078481626003535,1.0971852694096131
-7.3376594,1.6440635,PCA,3,Basal-like,-1.3991984899396361,-0.9196784985918217,0.7163852892598712
-5.760504,-3.282755,PCA,3,Basal-like,-0.09004479437191144,-0.7096841226170947,0.5663331637024288
-5.176545,-3.94729,PCA,3,Basal-like,-0.2198294522301555,0.277852401748628,0.866818817928292
-7.0782723,9.647388,PCA,4,Normal-like,-1.035162885215629,0.08509836555402642,0.7658566453089471
-3.7989607,-4.8161497,PCA,3,Basal-like,0.34079071515868276,-0.23842301064809757,0.4970058191509542
-0.17272432,-5.123975,PCA,4,Normal-like,0.931079087999602,-0.1786045638608978,-0.7361867701328559
-6.5950346,-2.7491963,PCA,3,Basal-like,-0.3614218013597901,-0.46843083979172073,0.9549032082972806
-7.4478006,8.453541,PCA,4,Normal-like,-0.9401569636630168,0.23217959964440096,0.634101454422709
19.793541,0.7321949,PCA,1,Luminal B,1.818020062743984,0.8600692074966482,-1.8414618025977108
-4.954334,9.23568,PCA,4,Normal-like,-0.9824652184128114,0.2741713028489709,0.11425633585660276
-5.468831,4.942841,PCA,3,Basal-like,-0.5429786613615599,-0.13359456928343688,0.20922356431215733
-7.163664,1.7251801,PCA,3,Basal-like,-1.074623254416227,-0.480238625461735,1.252825961202882
-5.999896,-3.6053529,PCA,3,Basal-like,-0.7357893492825638,-0.40012777230158025,0.9040793374497231
-7.6986313,7.3300214,PCA,4,Normal-like,-1.0228400782531397,-0.38420118323482916,1.2588299873131255
6.3401437,6.059382,PCA,2,HER2-enriched,-0.6660709392178717,0.9994842256835087,-0.7474965505125474
-4.219088,8.965494,PCA,4,Normal-like,-0.7172362399907171,0.6241888967917332,-0.24019198052384882
-6.631384,11.14765,PCA,4,Normal-like,-1.1127482265741313,-0.38417843201644336,0.8220111869441441
-4.477679,-5.2119374,PCA,3,Basal-like,-0.24620682761848747,-0.3545663306523084,0.6631344833194832
8.02316,6.098884,PCA,2,HER2-enriched,-0.5007223706608444,1.6211187351079086,-0.6589250947197476
-6.3298078,-1.6070004,PCA,3,Basal-like,-0.8349439209882957,-0.5861436862206764,0.23790000271099287
-5.587039,-4.2048287,PCA,3,Basal-like,-0.26146886416967213,-0.613107776752001,1.0467977728177036
-7.3494225,6.4548945,PCA,4,Normal-like,-1.1828219589798636,-0.7889888867502628,-0.24471619074409534
25.74267,3.36554,PCA,1,Luminal B,1.8947199691608103,1.0455850911422353,-1.4427543087671686
13.675642,1.1885533,PCA,1,Luminal B,0.3775897454678212,1.8110732511383603,-1.2527012664879982
0.5691401,-4.9141893,PCA,0,Luminal A,1.2265928407487003,-0.15579919306768514,-0.30679620926923884
-8.40265,6.875939,PCA,4,Normal-like,-1.377369878609152,-0.8126137319723905,1.472454305221489
-5.8578463,8.063629,PCA,4,Normal-like,-0.9838646527510093,0.15419854596171667,0.2433817509902453
-7.637181,5.8527694,PCA,3,Basal-like,-0.7204098497936167,-0.38182698064538767,0.5378369297665002
0.4456989,-4.9127994,PCA,3,Basal-like,-0.3422104439565459,-0.9877457280590627,-0.7610343138770419
-7.218737,7.1930814,PCA,3,Basal-like,-1.2005633478352864,-0.6041580108990299,0.8661488392134773
-5.284863,-3.7326324,PCA,3,Basal-like,-0.07149722389980939,-0.48428188933619537,0.6115964153821234
-2.1741393,-6.1722894,PCA,3,Basal-like,0.4504176006443007,0.5644094926295677,0.5838775868713617
-6.3964496,-2.393962,PCA,3,Basal-like,-0.6295686931728219,-0.09167510800529757,0.7776680730056644
0.5415256,-4.923664,PCA,0,Luminal A,1.2265928407487003,-0.15579919306768514,-0.30679620926923884
-8.048897,0.107367516,PCA,3,Basal-like,-0.6787829199727643,-0.7978362084171491,0.9194372765457541
-2.8508165,5.353482,PCA,3,Basal-like,-0.4063170150482566,-0.4444837086678187,0.6450380265808016
3.4799798,-4.352557,PCA,1,Luminal B,0.9220446583122026,-0.04006717063217556,-0.3740688721066737
0.590701,-5.102921,PCA,4,Normal-like,1.150033863173982,-0.1754048411904755,-0.09015096736653477
-3.1017385,-5.1305757,PCA,3,Basal-like,0.21252099054668344,-0.5145124350848186,0.5756844519552652
-7.676914,4.6897635,PCA,3,Basal-like,-0.9784695830584722,-0.9514782330238016,1.3964467147035768
-6.9306083,5.805021,PCA,4,Normal-like,-0.9205931014654964,-0.5757265530530973,0.4375268686853709
